Target,URL,Label,x_relative_min,y_relative_min,empty,empty,x_relative_max,y_relative_max,empty,empty,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000039405.jpg, 'person',0.36875,0.09375,,,0.3921875,0.15625,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000570688.jpg, 'person',0.0421875,0.752083333,,,0.08125,0.8875,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000559842.jpg, 'person',0.2640625,0.430913349,,,0.4296875,0.786885246,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000005001.jpg, 'person',0.4640625,0.104166667,,,0.5546875,0.285416667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000217285.jpg, 'person',0.5234375,0.175644028,,,0.5921875,0.278688525,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000570688.jpg, 'person',0.0515625,0.70625,,,0.0921875,0.8625,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000012670.jpg, 'person',0.1625,0.275700935,,,0.3046875,0.693925234,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000236426.jpg, 'person',0.315625,0.065268065,,,0.378125,0.146853147,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0.106666667,0.08,,,0.728,0.866,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000328430.jpg, 'person',0.159353349,0.5953125,,,0.198614319,0.61875,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000328430.jpg, 'person',0.748267898,0.6078125,,,0.762124711,0.61875,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000193245.jpg, 'person',0.746,0.509333333,,,0.756,0.544,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000017959.jpg, 'person',0.8828125,0.807962529,,,0.89375,0.838407494,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000057597.jpg, 'person',0.809375,0.333333333,,,0.9484375,0.579812207,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000304404.jpg, 'person',0.690625,0.406542056,,,0.771875,0.553738318,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000203931.jpg, 'person',0.313084112,0.1765625,,,0.378504673,0.2265625,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000429690.jpg, 'person',0.6859375,0.285714286,,,0.7875,0.55971897,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000057597.jpg, 'person',0.271875,0.284037559,,,0.296875,0.38028169,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000559842.jpg, 'person',0.3890625,0.405152225,,,0.4640625,0.716627635,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000060507.jpg, 'person',0.8265625,0.046838407,,,0.8953125,0.147540984,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000304404.jpg, 'person',0.74375,0.373831776,,,0.8078125,0.553738318,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000305317.jpg, 'person',0.395209581,0.804,,,0.428143713,0.87,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000388056.jpg, 'person',0.856,0,,,0.976,0.313253012,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000427997.jpg, 'person',0.6234375,0.301401869,,,0.6515625,0.359813084,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000193245.jpg, 'person',0.666,0.533333333,,,0.682,0.605333333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000465822.jpg, 'person',0.88,0.4,,,0.94,0.469333333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000570756.jpg, 'person',0.3296875,0.654205607,,,0.34375,0.710280374,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000559842.jpg, 'person',0.459375,0.412177986,,,0.540625,0.777517564,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000012670.jpg, 'person',0.34375,0.364485981,,,0.459375,0.789719626,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000570688.jpg, 'person',0.240625,0.789583333,,,0.3328125,0.872916667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000281409.jpg, 'person',0.59375,0.009367681,,,0.7296875,0.170960187,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000017959.jpg, 'person',0.8921875,0.817330211,,,0.9015625,0.833723653,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000208363.jpg, 'person',0.615625,0.197916667,,,0.7546875,0.535416667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000559842.jpg, 'person',0.5109375,0.421545667,,,0.5609375,0.548009368,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000533816.jpg, 'person',0.4125,0.272300469,,,0.584375,0.948356808,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000039405.jpg, 'person',0.390625,0.09375,,,0.415625,0.145833333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000570688.jpg, 'person',0.14375,0.775,,,0.1859375,0.866666667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000559842.jpg, 'person',0.0984375,0.433255269,,,0.15,0.629976581,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000012120.jpg, 'person',0.8,0.177570093,,,0.8390625,0.231308411,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000012120.jpg, 'person',0.6984375,0.179906542,,,0.7296875,0.245327103,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000133969.jpg, 'person',0.5015625,0.283372365,,,0.596875,0.473067916,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000570756.jpg, 'person',0.234375,0.658878505,,,0.240625,0.703271028,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000410650.jpg, 'person',0.3140625,0.225,,,0.365625,0.297916667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000312237.jpg, 'person',0.94,0.631736527,,,0.968,0.709580838,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000570756.jpg, 'person',0.428125,0.661214953,,,0.4359375,0.689252336,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000312237.jpg, 'person',0.962,0.646706587,,,0.984,0.676646707,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000203931.jpg, 'person',0.210280374,0.1671875,,,0.280373832,0.2484375,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000427997.jpg, 'person',0.5640625,0.306074766,,,0.5828125,0.36682243,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000312237.jpg, 'person',0.556,0.634730539,,,0.578,0.694610778,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000012120.jpg, 'person',0.753125,0.214953271,,,0.7859375,0.289719626,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000199395.jpg, 'person',0.543325527,0.7484375,,,0.552693208,0.7578125,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000470924.jpg, 'person',0.6125,0.0125,,,0.61875,0.041666667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000134322.jpg, 'person',0.5015625,0.6625,,,0.509375,0.710416667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000304404.jpg, 'person',0.7828125,0.359813084,,,0.8140625,0.509345794,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000134322.jpg, 'person',0.5515625,0.66875,,,0.5578125,0.6875,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000163117.jpg, 'person',0.242021277,0.522,,,0.268617021,0.55,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000388056.jpg, 'person',0.534,0,,,0.612,0.138554217,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000208363.jpg, 'person',0.6375,0.28125,,,0.9453125,0.960416667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000217285.jpg, 'person',0.934375,0.091334895,,,0.9984375,0.210772834,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000012670.jpg, 'person',0.4921875,0.401869159,,,0.6125,0.605140187,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000427997.jpg, 'person',0.5234375,0.294392523,,,0.565625,0.362149533,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000429690.jpg, 'person',0.8578125,0.31147541,,,0.940625,0.538641686,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000208363.jpg, 'person',0.565625,0.185416667,,,0.6734375,0.391666667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000410650.jpg, 'person',0.2921875,0.13125,,,0.375,0.295833333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000433103.jpg, 'person',0.659375,0.16,,,0.690625,0.251764706,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000433103.jpg, 'person',0.840625,0.105882353,,,0.9734375,0.64,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000304404.jpg, 'person',0.0234375,0.121495327,,,0.0734375,0.191588785,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000236426.jpg, 'person',0.3953125,0.051282051,,,0.45625,0.144522145,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000163117.jpg, 'person',0.603723404,0.552,,,0.688829787,0.626,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000429690.jpg, 'person',0.91875,0.278688525,,,0.975,0.412177986,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000281409.jpg, 'person',0.209375,0,,,0.35,0.220140515,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000388056.jpg, 'person',0.608,0,,,0.742,0.265060241,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000017959.jpg, 'person',0.925,0.798594848,,,0.934375,0.838407494,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000410650.jpg, 'person',0.490625,0.208333333,,,0.54375,0.325,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000236426.jpg, 'person',0.4609375,0,,,0.55,0.144522145,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000312237.jpg, 'person',0.62,0.625748503,,,0.634,0.670658683,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000203931.jpg, 'person',0.16588785,0.1875,,,0.235981308,0.2546875,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000427997.jpg, 'person',0.71875,0.28271028,,,0.7546875,0.359813084,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000217285.jpg, 'person',0.9015625,0.428571429,,,0.9828125,0.62763466,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000060507.jpg, 'person',0.603125,0.119437939,,,0.6546875,0.180327869,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0.026666667,0.076,,,0.149333333,0.228,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000533816.jpg, 'person',0.6015625,0,,,0.659375,0.323943662,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000133969.jpg, 'person',0.8484375,0.414519906,,,0.95,0.735362998,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000312237.jpg, 'person',0.048,0.715568862,,,0.06,0.748502994,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0.258666667,0.072,,,0.392,0.25,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000060507.jpg, 'person',0.5484375,0.131147541,,,0.5796875,0.192037471,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000281409.jpg, 'person',0.078125,0,,,0.1734375,0.156908665,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000134322.jpg, 'person',0.615625,0.675,,,0.625,0.716666667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000208363.jpg, 'person',0.171875,0.166666667,,,0.278125,0.445833333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000012670.jpg, 'person',0.6546875,0.378504673,,,0.74375,0.682242991,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000133969.jpg, 'person',0.09375,0.494145199,,,0.365625,0.87587822,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000012120.jpg, 'person',0.809375,0.224299065,,,0.834375,0.268691589,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000017959.jpg, 'person',0.703125,0.803278689,,,0.715625,0.819672131,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000060507.jpg, 'person',0.4515625,0.112412178,,,0.496875,0.213114754,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0.370666667,0.092,,,0.509333333,0.26,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000236426.jpg, 'person',0.2375,0.004662005,,,0.3109375,0.135198135,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000236426.jpg, 'person',0.159375,0.006993007,,,0.2328125,0.144522145,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000429690.jpg, 'person',0.725,0.271662763,,,0.7671875,0.43559719,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000305317.jpg, 'person',0.422155689,0.806,,,0.443113772,0.868,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000427997.jpg, 'person',0.7140625,0.254672897,,,0.7390625,0.313084112,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000236426.jpg, 'person',0.0796875,0.06993007,,,0.1484375,0.151515152,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000570756.jpg, 'person',0.2109375,0.656542056,,,0.221875,0.698598131,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000304404.jpg, 'person',0.9359375,0.289719626,,,0.9984375,0.544392523,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000305317.jpg, 'person',0.568862275,0.83,,,0.592814371,0.87,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000134322.jpg, 'person',0.675,0.68125,,,0.6828125,0.727083333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000312237.jpg, 'person',0.218,0.586826347,,,0.228,0.619760479,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000133969.jpg, 'person',0,0.320843091,,,0.1796875,0.871194379,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000410650.jpg, 'person',0.6828125,0.260416667,,,0.7359375,0.322916667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000281409.jpg, 'person',0.00625,0,,,0.0953125,0.199063232,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000533816.jpg, 'person',0.3890625,0.185446009,,,0.4734375,0.323943662,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000236426.jpg, 'person',0.465625,0.067599068,,,0.5375,0.146853147,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000533816.jpg, 'person',0.175,0.192488263,,,0.2390625,0.330985915,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000134322.jpg, 'person',0.0375,0.764583333,,,0.0671875,0.847916667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000433103.jpg, 'person',0.8890625,0.011764706,,,0.9984375,0.512941176,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000570756.jpg, 'person',0.453125,0.654205607,,,0.4625,0.691588785,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000533816.jpg, 'person',0.078125,0.204225352,,,0.16875,0.323943662,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000005001.jpg, 'person',0.3296875,0.183333333,,,0.521875,0.585416667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000305317.jpg, 'person',0.04491018,0.798,,,0.077844311,0.866,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000410650.jpg, 'person',0.25,0.09375,,,0.284375,0.166666667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0,0.164,,,0.189333333,0.42,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000208363.jpg, 'person',0.4703125,0.177083333,,,0.5375,0.270833333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000005001.jpg, 'person',0.553125,0.189583333,,,0.80625,0.977083333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000304404.jpg, 'person',0.4484375,0.142523364,,,0.4890625,0.203271028,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0.586666667,0.096,,,0.722666667,0.26,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000312237.jpg, 'person',0.628,0.649700599,,,0.64,0.688622754,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000065798.jpg, 'person',0.415625,0.452083333,,,0.4390625,0.483333333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0.722666667,0.108,,,0.853333333,0.26,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000203931.jpg, 'person',0.151869159,0.1,,,0.198598131,0.1546875,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000005001.jpg, 'person',0.678125,0.083333333,,,0.7875,0.33125,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000304404.jpg, 'person',0.3140625,0.135514019,,,0.3515625,0.193925234,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000005001.jpg, 'person',0.6625,0.045833333,,,0.73125,0.19375,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0.850666667,0.082,,,0.992,0.26,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000305317.jpg, 'person',0.275449102,0.818,,,0.296407186,0.868,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000057597.jpg, 'person',0.2421875,0.330985915,,,0.275,0.373239437,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000057597.jpg, 'person',0.4046875,0.338028169,,,0.428125,0.384976526,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000133969.jpg, 'person',0.4125,0.25058548,,,0.5109375,0.730679157,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000057597.jpg, 'person',0.2109375,0.215962441,,,0.2390625,0.284037559,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000304404.jpg, 'person',0.246875,0.39953271,,,0.321875,0.570093458,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000570756.jpg, 'person',0.303125,0.658878505,,,0.8875,0.703271028,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000570756.jpg, 'person',0.5484375,0.64953271,,,0.559375,0.689252336,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000133969.jpg, 'person',0.9125,0.259953162,,,0.9984375,0.737704918,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000065798.jpg, 'person',0.6984375,0.439583333,,,0.7203125,0.45625,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0.44,0.012,,,0.581333333,0.148,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000133969.jpg, 'person',0.5859375,0.276346604,,,0.63125,0.388758782,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0.704,0.024,,,0.813333333,0.196,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000203931.jpg, 'person',0.039719626,0.0328125,,,0.135514019,0.109375,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000203931.jpg, 'person',0.355140187,0.0453125,,,0.404205607,0.08125,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000203931.jpg, 'person',0.591121495,0.571875,,,0.721962617,0.6796875,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000057597.jpg, 'person',0.396875,0.281690141,,,0.4265625,0.349765258,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000305317.jpg, 'person',0.55988024,0.808,,,0.574850299,0.846,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000203931.jpg, 'person',0.668224299,0.2078125,,,0.714953271,0.25,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000057597.jpg, 'person',0.43125,0.276995305,,,0.459375,0.354460094,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000305317.jpg, 'person',0.694610778,0.816,,,0.721556886,0.862,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0.229333333,0,,,0.357333333,0.134,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000182923.jpg, 'person',0.730666667,0.208,,,0.946666667,0.494,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000203931.jpg, 'person',0.714953271,0.3296875,,,0.773364486,0.3921875,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000559348.jpg, 'person',0.2265625,0.389583333,,,0.3421875,0.5875,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000395801.jpg, 'person',0.7234375,0.604166667,,,0.74375,0.704166667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000328430.jpg, 'person',0.896073903,0.596875,,,0.926096998,0.615625,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000147729.jpg, 'person',0.57,0.264,,,0.734,0.637333333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000294695.jpg, 'person',0.9375,0.482435597,,,0.95625,0.545667447,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000383384.jpg, 'person',0.1328125,0,,,0.15625,0.041666667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000528578.jpg, 'person',0.7421875,0.798594848,,,0.7453125,0.807962529,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000328430.jpg, 'person',0.658198614,0.590625,,,0.709006928,0.621875,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000163057.jpg, 'person',0.4375,0.564583333,,,0.4546875,0.608333333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000147729.jpg, 'person',0.652,0.170666667,,,0.778,0.386666667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000236426.jpg, 'person',0.078125,0,,,0.1625,0.13986014,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000425925.jpg, 'person',0.1984375,0.905982906,,,0.225,0.985042735,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000140840.jpg, 'person',0.094,0.43772242,,,0.104,0.483985765,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000089648.jpg, 'person',0.028125,0.847775176,,,0.315625,0.99765808,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000367095.jpg, 'person',0.4859375,0.220140515,,,0.5484375,0.348946136,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000433103.jpg, 'person',0.73125,0.218823529,,,0.9296875,0.416470588,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000288430.jpg, 'person',0.292,0.373333333,,,0.302,0.394666667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000559348.jpg, 'person',0.328125,0.41875,,,0.39375,0.583333333,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000145020.jpg, 'person',0.2171875,0.537396122,,,0.24375,0.617728532,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000014439.jpg, 'person',0.41875,0.22029703,,,0.4640625,0.415841584,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000193743.jpg, 'person',0.796252927,0.9625,,,0.957845433,0.9984375,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000147729.jpg, 'person',0.934,0.069333333,,,0.998,0.266666667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000140840.jpg, 'person',0.694,0.480427046,,,0.712,0.523131673,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000193245.jpg, 'person',0.644,0.512,,,0.648,0.536,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000433515.jpg, 'person',0.790625,0.625,,,0.7984375,0.660416667,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000014439.jpg, 'person',0.4359375,0.195544554,,,0.4640625,0.274752475,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000231747.jpg, 'person',0.2375,0.3775,,,0.2578125,0.48,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000299553.jpg, 'person',0.266666667,0.81,,,0.293333333,0.854,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000299553.jpg, 'person',0.104,0.946,,,0.146666667,1,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000458045.jpg, 'person',0.414,0.466666667,,,0.636,0.72,,,
VALIDATION,drive/MyDrive/Accenture/proj/my_custom_dataset/images/000000094185.jpg, 'person',0,0.525,,,0.0390625,0.754166667,,,
