sample,image,category,xmin,ymin,xmax,ymax
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0843.jpg,sus scrofa,0.8224,0.5995,0.9841,0.7012
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/0060.jpg,panthera pardus,0.2977,0.3951,0.8511,0.7534000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/1005.jpg,sus scrofa,0.33390000000000003,0.4502,0.6880000000000001,0.6929
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/1004.jpg,sus scrofa,0.2883,0.4538,0.6244000000000001,0.69
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1111.jpg,sus scrofa,0.6608999999999999,0.5138,0.7637999999999999,0.6351
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1111.jpg,sus scrofa,0.7254,0.5181,0.8141200000000001,0.645
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1111.jpg,sus scrofa,0.4567,0.3544,0.7776000000000001,0.6718999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1111.jpg,sus scrofa,0.8141,0.5154,0.90957,0.6225999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1111.jpg,sus scrofa,0.77,0.5419,0.82359,0.7034
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0322/1264.jpg,panthera pardus,0.2813,0.5062,0.6533,0.6961999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0322/1263.jpg,panthera pardus,0.1627,0.5139,0.5403,0.7017
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0322/1262.jpg,panthera pardus,0.06239,0.5193,0.41479,0.7293
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0322/1266.jpg,panthera pardus,0.6317,0.4675,0.69459,0.5905
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0322/1265.jpg,panthera pardus,0.6269,0.4737,0.67309,0.6017
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0322/1267.jpg,panthera pardus,0.6305,0.4664,0.7200899999999999,0.5838
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1567.jpg,sus scrofa,0.2571,0.2516,0.4575,0.8235999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0225/0660.jpg,panthera pardus,0.3389,0.4027,0.4938,0.5604
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0930.jpg,sus scrofa,0.03525,0.3992,0.44805,0.7941
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1016.jpg,sus scrofa,0.7445,0.4388,0.8591000000000001,0.5634
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1016.jpg,sus scrofa,0.0,0.4294,0.3266,0.7758
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0646.jpg,sus scrofa,0.5494,0.5398,0.8299000000000001,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0646.jpg,sus scrofa,0.4444,0.4095,0.49357,0.5555
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0230.jpg,sus scrofa,0.5476,0.5171,0.729,0.6532
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/0455.jpg,sus scrofa,0.1461,0.48510000000000003,0.4147,0.7759
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0402/0456.jpg,sus scrofa,0.2112,0.48510000000000003,0.4134,0.7736000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1002.jpg,sus scrofa,0.2693,0.4291,0.9059,0.9957
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0468/0674.jpg,panthera pardus,0.581,0.2792,0.9999,0.6166
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0067.jpg,sus scrofa,0.4398,0.435,0.6875,0.6617999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/1138.jpg,sus scrofa,0.4425,0.45360000000000006,0.8170999999999999,0.8095000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/0887.jpg,panthera pardus,0.3518,0.4426,0.9994,0.8853
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/1370.jpg,sus scrofa,0.1255,0.4498,0.4042,0.7294
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1346.jpg,sus scrofa,0.8584,0.385,0.9992000000000001,0.7233
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0367.jpg,sus scrofa,0.306,0.5152,0.5965,0.7847
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0008.jpg,sus scrofa,0.4112,0.3766,0.7230000000000001,0.7213
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0316.jpg,sus scrofa,0.3789,0.4189,0.6383000000000001,0.636
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1681.jpg,panthera pardus,0.08836,0.3891,0.99456,0.9991
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1093.jpg,sus scrofa,0.8824,0.5713,0.9987999999999999,0.6817
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1093.jpg,sus scrofa,0.09695999999999999,0.5255,0.23715999999999998,0.7452
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0249.jpg,sus scrofa,0.3375,0.4539,0.41932,0.749
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0630.jpg,sus scrofa,0.4207,0.4571,0.49489000000000005,0.6454
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0630.jpg,sus scrofa,0.07751,0.4583,0.39400999999999997,0.8853
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0630.jpg,sus scrofa,0.5468,0.4255,0.7305999999999999,0.9083999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0630.jpg,sus scrofa,0.7124,0.4336,0.968,0.9216
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0629.jpg,sus scrofa,0.003177,0.4668,0.146577,0.7278
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0629.jpg,sus scrofa,0.297,0.4202,0.5082,0.6445000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0226/1443.jpg,panthera pardus,0.1318,0.5451,0.8068000000000001,0.9825
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0226/1442.jpg,panthera pardus,0.4243,0.4989,0.9999,0.9844999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0226/1444.jpg,panthera pardus,0.03507,0.5455,0.6688700000000001,0.9838
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0040/0745.jpg,panthera pardus,0.0,0.4231,0.3173,0.8265
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0824.jpg,sus scrofa,0.3526,0.3537,0.6751,0.9981
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0110.jpg,sus scrofa,0.3687,0.4554,0.7245000000000001,0.8559000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0042.jpg,sus scrofa,0.04166,0.6084,0.31406,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0042.jpg,sus scrofa,0.4115,0.3871,0.9999,0.9974
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0042.jpg,sus scrofa,0.6017,0.7609999999999999,0.7831,0.9976999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0042.jpg,sus scrofa,0.4292000000000001,0.6216,0.5309,0.8274
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0042.jpg,sus scrofa,0.2935,0.7455000000000002,0.4616,0.9974000000000002
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0019.jpg,sus scrofa,0.059629999999999996,0.365,0.42853,0.7348
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0821.jpg,sus scrofa,0.5144,0.5012,0.59636,0.6093
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0819.jpg,sus scrofa,0.5063,0.5002,0.59373,0.5839
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0433/0820.jpg,sus scrofa,0.538,0.5022,0.59806,0.6264
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0996.jpg,sus scrofa,0.3587,0.4375,0.4791,0.5668
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0054.jpg,sus scrofa,0.0008547000000000001,0.3397,0.23415470000000005,0.7767999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0032.jpg,sus scrofa,0.05214,0.4239,0.22784000000000001,0.6699999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1059.jpg,sus scrofa,0.279,0.48950000000000005,0.4406,0.6331
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0187.jpg,panthera pardus,0.3229,0.3164,0.9987999999999999,0.9977
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1525.jpg,sus scrofa,0.0,0.4192,0.3607,0.933
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0050.jpg,sus scrofa,0.0,0.23,0.29,0.7649
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0190.jpg,sus scrofa,0.3804,0.6288,0.5429,0.8781000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/1228.jpg,sus scrofa,0.5689,0.4143,0.6907,0.5274
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/1228.jpg,sus scrofa,0.2276,0.4056,0.4694,0.6459
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1346.jpg,sus scrofa,0.3466,0.3775,0.462,0.6729
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0035/1755.jpg,sus scrofa,0.4472,0.5401,0.6819,0.7654000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0524.jpg,sus scrofa,0.09975,0.335,0.46345,0.8912
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0467/0249.jpg,panthera pardus,0.3325,0.266,0.9406,0.6069
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1018.jpg,sus scrofa,0.329,0.3228,0.543,0.5683
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1404.jpg,sus scrofa,0.7298,0.4777,0.78382,0.55002
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1404.jpg,sus scrofa,0.757,0.4675,0.9297,0.5984
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1404.jpg,sus scrofa,0.322,0.4362,0.38009000000000004,0.5378
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1403.jpg,sus scrofa,0.789,0.4820999999999999,0.8961,0.55846
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1403.jpg,sus scrofa,0.1723,0.3092,0.4709,0.6378999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1403.jpg,sus scrofa,0.09727,0.3954,0.30127,0.5817
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1403.jpg,sus scrofa,0.4722,0.3963,0.7527,0.6437999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1403.jpg,sus scrofa,-0.0003624,0.3695,0.1134376,0.5603
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0467/0618.jpg,panthera pardus,0.2068,0.2901,0.6179,0.6615
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1806.jpg,sus scrofa,0.0008593,0.4712,0.3316593,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/0606.jpg,sus scrofa,0.3838,0.43090000000000006,0.5444,0.5399
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0409/0606.jpg,sus scrofa,0.9308999999999998,0.6298,0.9985899999999999,0.8150000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0303/0898.jpg,panthera pardus,0.2678,0.4517,0.5887,0.7583
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0302/1291.jpg,panthera pardus,0.5341,0.383,0.6661,0.6872
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0909.jpg,sus scrofa,0.4148,0.48839999999999995,0.7239,0.7969999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0035/1775.jpg,sus scrofa,0.02731,0.435,0.42971,0.7519
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1062.jpg,sus scrofa,0.3233,0.5717,0.4982,0.7987
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1797.jpg,sus scrofa,0.3807,0.3938999999999999,0.47001,0.6071999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0525/1332.jpg,sus scrofa,0.3521000000000001,0.3228,0.6672,0.5705
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/1456.jpg,sus scrofa,0.11480000000000001,0.4283,0.5703,0.8961
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0525/1790.jpg,sus scrofa,0.2814,0.4647,0.9979,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0934.jpg,sus scrofa,0.1819,0.4179,0.8535999999999999,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0771.jpg,sus scrofa,0.3512,0.5078,0.6293,0.8265
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0112.jpg,sus scrofa,0.439,0.4666,0.6523,0.7724
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0198/0972.jpg,panthera pardus,0.000375,0.3285,0.188875,0.9762000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0467/0665.jpg,panthera pardus,0.2304,0.3926,0.5383,0.6093999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1756.jpg,sus scrofa,0.2243,0.3163,0.7495,0.7379
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1068.jpg,sus scrofa,0.3499999999999999,0.5544,0.6099999999999999,0.9482999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1068.jpg,sus scrofa,0.8118,0.5281,0.9993,0.7881
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0303/0325.jpg,panthera pardus,0.3462,0.3864,0.9999,0.9951000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0414/0737.jpg,panthera pardus,0.3409,0.35609999999999997,0.5313,0.7706999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0414/0736.jpg,panthera pardus,0.2077,0.4237,0.44980000000000003,0.8556
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0414/0738.jpg,panthera pardus,0.4093,0.343,0.5952999999999999,0.7369000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1336.jpg,sus scrofa,0.5101,0.4657,0.7249,0.704
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1336.jpg,sus scrofa,0.6945,0.4115,0.9799,0.7013
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1337.jpg,sus scrofa,0.2654,0.5366,0.44400000000000006,0.6753
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0881.jpg,sus scrofa,0.3233,0.5077,0.6948,0.869
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1329.jpg,sus scrofa,0.41139999999999993,0.481,0.6265999999999999,0.7673
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1329.jpg,sus scrofa,0.8478,0.5567,0.9999,0.8091999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0525/1541.jpg,sus scrofa,0.1291,0.5376,0.6354,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0394.jpg,sus scrofa,0.4336,0.5136,0.6501,0.7394
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0406/1830.jpg,sus scrofa,0.5757,0.21909999999999996,0.8307,0.4427
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0406/1835.jpg,sus scrofa,0.6002,0.24339999999999998,0.713,0.5673
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0406/1832.jpg,sus scrofa,0.5694,0.2192,0.8275,0.443
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0406/1834.jpg,sus scrofa,0.612,0.24429999999999996,0.71171,0.5598
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0406/1833.jpg,sus scrofa,0.6106,0.24429999999999996,0.7124,0.5579
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0406/1831.jpg,sus scrofa,0.5752,0.2211,0.8201,0.4447
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1789.jpg,sus scrofa,0.0009615,0.65,0.3941615,0.9987
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1788.jpg,sus scrofa,0.00125,0.6416,0.4049499999999999,0.9982
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/1790.jpg,sus scrofa,0.0,0.695,0.3239,0.9973
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1183.jpg,sus scrofa,0.8384,0.5533,0.92801,0.6401
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1183.jpg,sus scrofa,0.4021,0.5395,0.5578000000000001,0.7014
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1200.jpg,sus scrofa,0.3914,0.3235,0.8156000000000001,0.7391000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0330/0725.jpg,sus scrofa,0.3723,0.1038,0.9999,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0336/0770.jpg,panthera pardus,0.6554,0.01032,0.9977,0.57162
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0342.jpg,sus scrofa,0.6341,0.47689999999999994,0.9084,0.7293999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0166.jpg,sus scrofa,0.2068,0.3446,0.5734,0.6846000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1322.jpg,sus scrofa,0.3623,0.5212,0.5697,0.7086
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1497.jpg,sus scrofa,0.05246,0.3132,0.42036,0.6234999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0826.jpg,sus scrofa,0.4897,0.4494000000000001,0.6356,0.5804
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0826.jpg,sus scrofa,0.3249,0.4093,0.463,0.5939
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0750.jpg,sus scrofa,0.4228,0.4534,0.6985,0.6461
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0500.jpg,sus scrofa,0.0,0.5525,0.4596,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0735.jpg,sus scrofa,0.2408,0.396,0.5246,0.6683
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/1431.jpg,sus scrofa,0.2825,0.4926,0.4705,0.697
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1998.jpg,sus scrofa,0.2595,0.48230000000000006,0.9025000000000001,0.9977
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1784.jpg,panthera pardus,0.3712,0.3513,0.774,0.6594
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0301/1785.jpg,panthera pardus,0.3275,0.3517,0.5788,0.544
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/0308.jpg,sus scrofa,0.07654,0.5298,0.39694,0.8087
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0036/1032.jpg,sus scrofa,0.366,0.4543,0.5115,0.6836
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0514.jpg,sus scrofa,0.4725,0.4669,0.5732999999999999,0.5971
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1840.jpg,sus scrofa,0.2624,0.4402,0.6378,0.7548999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0109.jpg,sus scrofa,0.0,0.0,0.4293,0.9897
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0466/1554.jpg,panthera pardus,0.2585,0.2998,0.6302000000000001,0.6893
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0334/1727.jpg,sus scrofa,0.4559,0.2824,0.851,0.9036
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0022.jpg,sus scrofa,0.1832,0.318,0.4851,0.7001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0407/1607.jpg,sus scrofa,0.2426,0.5093,0.5368,0.725
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/1623.jpg,sus scrofa,0.3073,0.46010000000000006,0.6823,0.7814000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0326/0760.jpg,sus scrofa,0.2225,0.4135,0.6313,0.7764
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1178.jpg,sus scrofa,0.22819999999999996,0.4711000000000001,0.5760000000000001,0.8257000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/0701.jpg,sus scrofa,0.3126,0.39809999999999995,0.5626,0.7276
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1013.jpg,sus scrofa,0.5895,0.4271,0.897,0.7766
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1013.jpg,sus scrofa,0.8909,0.5004,0.9999,0.9811000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0434/0085.jpg,sus scrofa,0.6093,0.7002,0.8683,0.9986
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0434/0086.jpg,sus scrofa,0.6771,0.8748,0.9999,0.9943
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0434/0087.jpg,sus scrofa,0.5087,0.9566,0.9969000000000001,0.99779
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1012.jpg,sus scrofa,0.08916,0.5125,0.24536000000000002,0.6875
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1012.jpg,sus scrofa,0.2558,0.5262,0.34746000000000005,0.6524
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1011.jpg,sus scrofa,0.2725,0.4912,0.35198,0.7587
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/1011.jpg,sus scrofa,0.7341,0.5062,0.80524,0.6503
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0873.jpg,sus scrofa,0.1533,0.3886,0.39549999999999996,0.6445000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0035/1758.jpg,sus scrofa,0.4956,0.5463,0.6461,0.7798
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0035/1757.jpg,sus scrofa,0.1132,0.3188,0.6853,0.9994999999999999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1841.jpg,sus scrofa,0.346,0.3672,0.7666999999999999,0.8627
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0950.jpg,sus scrofa,0.00289,0.3679,0.49929,0.9945
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0476/1016.jpg,panthera pardus,0.0,0.3859,0.6644,0.999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0459.jpg,sus scrofa,0.4104,0.4102,0.9969,0.9967
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0210.jpg,sus scrofa,0.1923,0.2316,0.49050000000000005,0.5287
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0759.jpg,sus scrofa,0.0003659,0.3922,0.2257659,0.7188
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/0198.jpg,sus scrofa,0.266,0.4908,0.5051,0.7154
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0329/1070.jpg,sus scrofa,0.2314,0.5689,0.44930000000000003,0.8271
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/1938.jpg,sus scrofa,0.5181,0.3077,0.8267,0.5622
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0325/0923.jpg,sus scrofa,0.3969,0.5743,0.49007,0.7350000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0477/0343.jpg,sus scrofa,0.0304,0.315,0.5343,0.9991000000000001
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0408/1780.jpg,sus scrofa,0.3636,0.5618,0.9999,0.9999
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0695.jpg,sus scrofa,0.2851,0.3584,0.4911,0.7844
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0328/0695.jpg,sus scrofa,0.1867,0.3285,0.34709999999999996,0.5722
TRAINING,https://lilablobssc.blob.core.windows.net/wcs-unzipped/animals/0327/1762.jpg,sus scrofa,0.438,0.3931,0.6931,0.6343
